310;230.9600000
311;235.0000000
312;232.0000000
313;231.5300000
314;226.7000000
315;227.6400000
316;230.5000000
317;232.5600000
318;231.3800000
319;229.1100000
320;225.2000000
321;233.9000000
322;238.0300000
323;233.5500000
324;232.5000000
325;233.7500000
326;230.5000000
327;231.9000000
328;234.6000000
329;232.0000000
330;224.6800000
331;224.7600000
332;217.5000000
333;202.6500000
334;198.7800000
335;201.4800000
336;200.0000000
337;198.0000000
338;188.2700000
339;171.0000000
340;172.0300000
341;163.7300000
342;166.1000000
343;168.0700000
344;167.0000000
345;166.3400000
346;174.5600000
347;176.2600000
348;168.3500000
349;177.9500000
350;180.2000000
351;181.5000000
352;174.5000000
353;176.4400000
354;181.4100000
355;180.0600000
356;187.0400000
357;189.7700000
358;191.1000000
359;191.2200000
360;194.1100000
361;193.8600000
362;192.0000000
363;188.0700000
364;190.1100000
365;184.2500000
366;184.3000000
367;184.6800000
368;185.5100000
369;181.9200000
370;188.3600000
371;188.7300000
372;185.7100000
373;186.2900000
374;188.5000000
375;193.8700000
376;190.0000000
377;185.7000000
378;190.0000000
379;187.0500000
380;185.8500000
381;185.3400000
382;186.1700000
383;184.2000000
384;183.9100000
385;183.8500000
386;192.5000000
387;194.2000000
388;196.7400000
389;194.7400000
390;194.3500000
391;197.5500000
392;196.8600000
393;194.7300000
394;196.8600000
395;199.9500000
396;198.7200000
397;201.9700000
398;208.0000000
399;201.4600000
400;203.0500000
401;204.9100000
402;204.8400000
403;201.7500000
404;196.7400000
405;194.2000000
406;196.5900000
407;195.8600000
408;193.0000000
409;195.8100000
410;194.3000000
411;194.8300000
412;192.2500000
413;193.0000000
414;197.9400000
415;194.3100000
416;195.2800000
417;197.2000000
418;199.9900000
419;197.9600000
420;201.1700000
421;199.4400000
422;200.9400000
423;195.7000000
424;193.6000000
425;182.2600000
426;183.3200000
427;184.6500000
428;188.3600000
429;186.7800000
430;187.1500000
431;184.6900000
432;185.4500000
433;185.0300000
434;184.3000000
435;184.6900000
436;182.5200000
437;182.5900000
438;183.6000000
439;183.3100000
440;189.1500000
441;189.0700000
442;187.2300000
443;187.7000000
444;189.7000000
445;192.8000000
446;193.7600000
447;192.8300000
448;190.4700000
449;190.3000000
450;189.2600000
451;186.9500000
452;184.5100000
453;187.1000000
454;186.2500000
455;187.4800000
456;184.5800000
457;182.9000000
458;181.0100000
459;184.2200000
460;181.9500000
461;179.1300000
462;179.5500000
463;177.0400000
464;172.9500000
465;173.6900000
466;173.8000000
467;178.0500000
468;178.1900000
469;182.2200000
470;183.2600000
471;183.9000000
472;181.5200000
473;177.1700000
474;179.0000000
475;177.0000000
476;174.2300000
477;173.7700000
478;172.7400000
479;171.4400000
480;169.9700000
481;168.4000000
482;169.4700000
483;170.6400000
484;171.3500000
485;168.2300000
486;167.4300000
487;166.9700000
488;169.0500000
489;166.3700000
490;167.2400000
491;167.1600000
492;163.9800000
493;163.6000000
494;166.5300000
495;164.3700000
496;165.2700000
497;164.9600000
498;162.1700000
499;159.2100000
500;154.3000000
501;156.7400000
502;154.2800000
503;157.7400000
504;161.0900000
505;163.7000000
506;164.9200000
507;170.1300000
508;172.9200000
509;170.5300000
510;172.9100000
511;180.3000000
512;185.3200000
513;182.9000000
514;185.0000000
515;184.1600000
516;183.2100000
517;184.1500000
518;186.7600000
519;188.0300000
520;185.5200000
521;185.9000000
522;181.8900000
523;185.3400000
524;187.2200000
525;185.1200000
526;188.7900000
527;190.7600000
528;190.0000000
529;189.3500000
530;192.9500000
531;201.5000000
532;199.9100000
533;201.0000000
534;206.2000000
535;214.5200000
536;212.6900000
537;203.4600000
538;208.4000000
539;207.6300000
540;206.2400000
541;205.0300000
542;206.1100000
543;208.7500000
544;212.9800000
545;212.7100000
546;215.3200000
547;214.3800000
548;225.4900000
549;227.6000000
550;228.6900000
551;226.8000000
552;228.8600000
553;226.5000000
554;226.8800000
555;223.1500000
556;224.3000000
557;217.2800000
558;215.4900000
559;218.6800000
560;218.8000000
561;217.4000000
562;217.7000000
563;212.8300000
564;214.6600000
565;214.4200000
566;218.1000000
567;219.7900000
568;222.0100000
569;228.0000000
570;227.7300000
571;223.2400000
572;221.3500000
573;226.7100000
574;229.2200000
575;232.4600000
576;229.1400000
577;224.4700000
578;226.0000000
579;225.8400000
580;225.6300000
581;222.5500000
582;221.7000000
583;217.5600000
584;221.4700000
585;222.7400000
586;222.1500000
587;221.1400000
588;227.0000000
589;232.1000000
590;231.6900000
591;232.4700000
592;233.8000000
593;237.7900000
594;234.0200000
595;229.9000000
596;224.3500000
597;225.4000000
598;221.8800000
599;221.6200000
600;223.6500000
601;224.8400000
602;227.3000000
603;228.7400000
604;225.9300000
605;227.2400000
606;226.9400000
607;228.4000000
608;225.0600000
609;222.9500000
610;224.5100000
611;224.3000000
612;222.1500000
613;222.8700000
614;227.9900000
615;235.3200000
616;234.6300000
617;235.1000000
618;231.1700000
619;230.0000000
620;230.8400000
621;230.9300000
622;232.6200000
623;233.2300000
624;232.0000000
625;232.9600000
626;230.5100000
627;231.3800000
628;233.8000000
629;237.5000000
630;243.0000000
631;241.7000000
632;241.4100000
633;242.5000000
634;241.7900000
635;247.1600000
636;249.5500000
637;255.1500000
638;266.2200000
639;260.9000000
640;259.1600000
641;258.0000000
642;261.2400000
643;259.7900000
644;263.0900000
645;262.9600000
646;262.0000000
647;261.0300000
648;263.8600000
649;271.1500000
650;272.1000000
651;274.3000000
652;275.6700000
653;275.3600000
654;275.6500000
655;276.1000000
656;277.0500000
657;279.5000000
658;272.7200000
659;271.8000000
660;272.5000000
661;270.0600000
662;272.6200000
663;277.0000000
664;277.3500000
665;277.4700000
666;277.1900000
667;276.9900000
668;276.8000000
669;281.8000000
670;285.7400000
671;285.6500000
672;291.1000000
673;293.4500000
674;297.3900000
675;292.8600000
676;295.2200000
677;297.3900000
678;293.8300000
679;284.6000000
680;280.0100000
681;279.6500000
682;275.5100000
683;277.3000000
684;282.9000000
685;283.2800000
686;279.5100000
687;281.0500000
688;278.0800000
689;282.2000000
690;287.0000000
691;287.3500000
692;286.7500000
693;287.0900000
694;287.9400000
695;285.9500000
696;282.2700000
697;286.6800000
698;288.6100000
699;290.3500000
700;293.2300000
701;292.7000000
702;295.1000000
703;298.3200000
704;295.0500000
705;293.6800000
706;292.5700000
707;297.6900000
708;298.7000000
709;296.7000000
710;294.3400000
711;299.6600000
712;305.1700000
713;305.6500000
714;312.8900000
715;312.3000000
716;317.9400000
717;328.9300000
718;327.7300000
719;327.6000000
720;324.5700000
721;326.4300000
722;332.7500000
723;338.9800000
724;343.3400000
725;338.5000000
726;334.5000000
727;325.7000000
728;335.3000000
729;340.5900000
730;343.4700000
731;344.2900000
732;355.1900000
733;354.0700000
734;360.8800000
735;360.8000000
736;363.2500000
737;376.0600000
738;389.8200000
739;381.3000000
740;370.7000000
741;366.1700000
742;369.8100000
743;364.1000000
744;362.7700000
745;367.0000000
746;367.7600000
747;363.5000000
748;368.8300000
749;369.9700000
750;363.3700000
751;358.1200000
752;364.8400000
753;364.8200000
754;362.1700000
755;353.2100000
756;350.1800000
757;359.1000000
758;352.4800000
759;353.0200000
760;350.6000000
761;351.4700000
762;349.4600000
763;345.8000000
764;347.4400000
765;333.6000000
766;340.3000000
767;336.7900000
768;349.9800000
769;345.5600000
770;337.6200000
771;319.2000000
772;341.7700000
773;338.3000000
774;337.5500000
775;326.0000000
776;339.2000000
777;334.2400000
778;345.2100000
779;350.3000000
780;345.9900000
781;338.9400000
782;344.9600000
783;340.5000000
784;336.6000000
785;332.0000000
786;307.2600000
787;319.3500000
788;324.0900000
789;328.3900000
790;327.3000000
791;325.9000000
792;339.8800000
793;345.5500000
794;339.8100000
795;338.7900000
796;343.9700000
797;343.2300000
798;340.3300000
799;342.3900000
800;353.7300000
801;352.5500000
802;335.0000000
803;346.1300000
804;344.0000000
805;343.7400000
806;347.4300000
807;337.6000000
808;335.7600000
809;327.8100000
810;301.1100000
811;318.3600000
812;310.4200000
813;311.6000000
814;294.5900000
815;302.9600000
816;299.6000000
817;325.2500000
818;329.5800000
819;334.8000000
820;330.9500000
821;331.7000000
822;323.7500000
823;324.6000000
824;321.2500000
825;331.7000000
826;335.0800000
827;328.9300000
828;318.1000000
829;321.8500000
830;333.6000000
831;336.5000000
832;323.5100000
833;309.4800000
834;257.3000000
835;283.5100000
836;210.0000000
837;228.0000000
838;258.5100000
839;227.0000000
840;218.6000000
841;208.0000000
842;216.0000000
843;242.4800000
844;251.4000000
845;252.9000000
846;243.5000000
847;239.7000000
848;245.0000000
849;241.0700000
850;234.5500000
851;236.3000000
852;234.8700000
853;222.1100000
854;224.0000000
855;216.9900000
856;220.7200000
857;218.9200000
858;210.2900000
859;208.0000000
860;206.3500000
861;225.8500000
862;237.1500000
863;237.5300000
864;240.4000000
865;234.1600000
866;238.6000000
867;240.1000000
868;241.9900000
869;230.5600000
870;235.5200000
871;244.2000000
872;258.8000000
873;264.8400000
874;266.6800000
875;263.0000000
876;263.0000000
877;265.8000000
878;271.4000000
879;295.8900000
880;294.5000000
881;300.8000000
882;293.7500000
883;297.6900000
884;296.0000000
885;297.0000000
886;296.5000000
887;297.9900000
888;308.0000000
889;306.5000000
890;309.2000000
891;317.6900000
892;316.2000000
893;316.9900000
894;315.5000000
895;311.9800000
896;301.5800000
897;295.8000000
898;303.5000000
899;296.0000000
900;296.2000000
901;297.2000000
902;297.6500000
903;207.0000000
904;192.5000000
905;186.2500000
906;197.3000000
907;195.4200000
908;197.9200000
909;198.0000000
910;188.9000000
911;191.4000000
912;186.0000000
913;184.5500000
914;187.6100000
915;186.7000000
916;189.5100000
917;193.3000000
918;189.5900000
919;192.2500000
920;192.0000000
921;193.9500000
922;196.4900000
923;196.2500000
924;195.2600000
925;192.0000000
926;187.1600000
927;187.0400000
928;184.9000000
929;176.5800000
930;177.8600000
931;181.0400000
932;178.8100000
933;174.1000000
934;174.3600000
935;174.8000000
936;181.3000000
937;176.5000000
938;178.8700000
939;177.6000000
940;181.7000000
941;184.3000000
942;182.8300000
943;181.9000000
944;183.6200000
945;190.0000000
946;204.0000000
947;254.9000000
948;249.1100000
